JobID,UserID,WindowID_left,Split_left,ApplicationDate,WindowID_right,Split_right,City,State,Country,ZipCode,DegreeType,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany,User_Major_Cluster,User_Education_Work_Cluster,ClusterUser
506093,54447,1,Train,2012-04-03 22:29:54.733,1,0,Chicago,IL,US,60615,1,4,8.0,1,0,0,2,2,62
149354,54447,1,Train,2012-04-03 22:05:00.18,1,0,Chicago,IL,US,60615,1,4,8.0,1,0,0,2,2,62
300767,54447,1,Train,2012-04-03 22:20:51.81,1,0,Chicago,IL,US,60615,1,4,8.0,1,0,0,2,2,62
1092766,54467,1,Train,2012-04-01 09:23:06.29,1,0,Miami,FL,US,33176,3,3,7.0,1,0,0,7,5,157
667354,54467,1,Train,2012-04-01 13:55:57.02,1,0,Miami,FL,US,33176,3,3,7.0,1,0,0,7,5,157
1055165,54467,1,Train,2012-04-01 14:37:38.957,1,0,Miami,FL,US,33176,3,3,7.0,1,0,0,7,5,157
749811,54489,1,Train,2012-04-03 10:49:45.953,1,0,Naperville,IL,US,60565,4,5,5.0,0,0,0,7,8,247
945082,54494,1,Train,2012-04-05 19:02:13.473,1,0,Hicksville,NY,US,11801,5,8,26.0,1,0,0,17,14,437
602328,54506,1,Train,2012-04-09 03:16:01.197,1,0,NEW DELHI,Delhi,IN,0,4,2,2.0,0,0,0,2,18,542
317352,54509,1,Train,2012-04-03 00:18:24.627,1,0,Lexington,NC,US,27292,3,10,10.0,1,0,0,17,14,437
571347,54509,1,Train,2012-04-03 00:07:21.3,1,0,Lexington,NC,US,27292,3,10,10.0,1,0,0,17,14,437
1053216,54509,1,Train,2012-04-03 00:07:21.143,1,0,Lexington,NC,US,27292,3,10,10.0,1,0,0,17,14,437
643201,54515,1,Train,2012-04-08 15:41:30.277,1,0,Macungie,PA,US,18062,4,4,24.0,1,1,10,13,11,343
821698,54515,1,Train,2012-04-08 16:17:17.673,1,0,Macungie,PA,US,18062,4,4,24.0,1,1,10,13,11,343
255812,54566,1,Train,2012-04-09 20:25:51.65,1,0,Dixon,CA,US,95620,0,3,6.0,0,0,0,2,0,2
174106,54566,1,Train,2012-04-09 20:25:51.57,1,0,Dixon,CA,US,95620,0,3,6.0,0,0,0,2,0,2
279337,54566,1,Train,2012-04-09 20:25:51.867,1,0,Dixon,CA,US,95620,0,3,6.0,0,0,0,2,0,2
681372,54566,1,Train,2012-04-09 20:25:51.45,1,0,Dixon,CA,US,95620,0,3,6.0,0,0,0,2,0,2
283949,54580,1,Train,2012-04-18 18:17:18.247,1,0,Cuyahoga Falls,OH,US,44221,2,0,0.0,0,0,0,2,15,452
283785,54580,1,Train,2012-04-01 02:07:42.373,1,0,Cuyahoga Falls,OH,US,44221,2,0,0.0,0,0,0,2,15,452
1093062,54724,1,Train,2012-04-03 16:27:15.37,1,0,San Antonio,TX,US,78230,3,4,16.0,0,0,0,20,8,260
764159,54724,1,Train,2012-04-18 10:38:40.813,1,0,San Antonio,TX,US,78230,3,4,16.0,0,0,0,20,8,260
733719,54724,1,Train,2012-04-03 16:19:59.957,1,0,San Antonio,TX,US,78230,3,4,16.0,0,0,0,20,8,260
805251,54724,1,Train,2012-04-03 16:28:18.367,1,0,San Antonio,TX,US,78230,3,4,16.0,0,0,0,20,8,260
777553,54724,1,Train,2012-04-03 16:17:18.423,1,0,San Antonio,TX,US,78230,3,4,16.0,0,0,0,20,8,260
359317,54724,1,Train,2012-04-03 16:23:15.01,1,0,San Antonio,TX,US,78230,3,4,16.0,0,0,0,20,8,260
1008513,54724,1,Train,2012-04-18 10:37:51.413,1,0,San Antonio,TX,US,78230,3,4,16.0,0,0,0,20,8,260
881567,54724,1,Train,2012-04-18 10:46:33.583,1,0,San Antonio,TX,US,78230,3,4,16.0,0,0,0,20,8,260
824372,54752,1,Train,2012-04-08 18:52:10.82,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
88376,54752,1,Train,2012-04-04 12:05:42.307,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
871191,54752,1,Train,2012-04-08 13:15:54.467,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
242014,54752,1,Train,2012-04-09 08:42:12.75,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
543658,54752,1,Train,2012-04-08 18:58:44.087,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
668709,54752,1,Train,2012-04-08 18:58:44.613,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
354429,54752,1,Train,2012-04-03 09:24:11.253,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
191572,54752,1,Train,2012-04-09 14:50:13.773,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
543207,54752,1,Train,2012-04-08 18:58:44.79,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
337051,54752,1,Train,2012-04-18 21:03:41,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
920093,54752,1,Train,2012-04-08 18:52:11.09,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
933957,54752,1,Train,2012-04-05 22:16:41.48,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
460789,54752,1,Train,2012-04-08 18:58:44.663,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
1008998,54752,1,Train,2012-04-08 18:52:10.47,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
883489,54752,1,Train,2012-05-02 13:58:51.743,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
626900,54752,1,Train,2012-05-02 13:58:53.09,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
823303,54752,1,Train,2012-04-08 18:58:44.07,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
242911,54752,1,Train,2012-04-08 13:17:30.05,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
166202,54752,1,Train,2012-04-08 13:17:29.35,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
1032703,54752,1,Train,2012-04-02 14:15:49.763,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
615039,54752,1,Train,2012-04-08 18:49:42.53,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
911515,54752,1,Train,2012-04-08 18:52:10.803,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
247882,54752,1,Train,2012-04-08 12:05:11.997,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
338226,54752,1,Train,2012-04-08 18:58:42.047,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
562446,54752,1,Train,2012-04-08 18:44:04.183,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
874405,54752,1,Train,2012-04-08 18:52:10.48,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
311514,54752,1,Train,2012-04-08 18:52:10.947,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
180239,54752,1,Train,2012-04-08 18:52:10.683,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
814293,54752,1,Train,2012-04-08 18:44:04.507,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
773088,54752,1,Train,2012-04-08 13:17:29.57,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
242910,54752,1,Train,2012-04-08 13:17:29.803,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
65411,54752,1,Train,2012-04-01 19:43:11.467,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
959990,54752,1,Train,2012-04-03 09:12:54.137,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
897604,54752,1,Train,2012-04-05 22:15:03.163,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
1025879,54752,1,Train,2012-04-05 17:18:16.333,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
636277,54752,1,Train,2012-04-08 18:58:44.24,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
843371,54752,1,Train,2012-04-08 18:52:10.94,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
25609,54752,1,Train,2012-04-08 18:58:42.667,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
614541,54752,1,Train,2012-04-08 18:44:03.887,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
161767,54752,1,Train,2012-04-04 12:26:23.827,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
670730,54752,1,Train,2012-04-08 18:52:10.76,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
843148,54752,1,Train,2012-04-08 12:08:15.987,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
574973,54752,1,Train,2012-04-08 18:58:41.227,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
770545,54752,1,Train,2012-04-08 18:52:10.903,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
1037837,54752,1,Train,2012-04-05 17:20:10.293,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
636576,54752,1,Train,2012-04-08 18:36:42.19,1,0,Overland Park,KS,US,66204,1,3,6.0,0,0,0,1,0,1
773151,54763,1,Train,2012-04-22 21:29:11.733,1,0,Honolulu,HI,US,96814,4,7,7.0,0,0,0,0,8,240
335452,54763,1,Train,2012-04-02 03:31:24.647,1,0,Honolulu,HI,US,96814,4,7,7.0,0,0,0,0,8,240
867462,54763,1,Train,2012-04-02 03:36:44.833,1,0,Honolulu,HI,US,96814,4,7,7.0,0,0,0,0,8,240
933405,54778,1,Train,2012-04-02 01:37:51.37,1,0,Lake Village,IN,US,46349,1,2,16.0,0,1,15,1,6,181
135287,54813,1,Train,2012-04-09 01:42:22.223,1,0,Oklahoma City,OK,US,73114,1,4,4.0,0,0,0,1,0,1
1009282,54833,1,Train,2012-04-03 19:59:08.943,1,0,Philadelphia,PA,US,19124,2,2,6.0,1,0,0,15,2,75
868255,54833,1,Train,2012-04-03 20:01:20.087,1,0,Philadelphia,PA,US,19124,2,2,6.0,1,0,0,15,2,75
750926,54833,1,Train,2012-04-16 04:28:55.567,1,0,Philadelphia,PA,US,19124,2,2,6.0,1,0,0,15,2,75
900349,54859,1,Train,2012-04-09 22:51:25.367,1,0,Pompano Beach,FL,US,33064,1,3,5.0,1,0,0,1,2,61
959921,54859,1,Train,2012-04-09 22:56:17.457,1,0,Pompano Beach,FL,US,33064,1,3,5.0,1,0,0,1,2,61
220696,54859,1,Train,2012-04-09 22:56:17.093,1,0,Pompano Beach,FL,US,33064,1,3,5.0,1,0,0,1,2,61
820333,54859,1,Train,2012-04-09 22:56:17.28,1,0,Pompano Beach,FL,US,33064,1,3,5.0,1,0,0,1,2,61
220681,54859,1,Train,2012-04-09 22:56:17.253,1,0,Pompano Beach,FL,US,33064,1,3,5.0,1,0,0,1,2,61
281038,54874,1,Train,2012-04-01 14:48:38.84,1,0,Fort Knox,KY,US,40121,3,7,16.0,1,0,0,7,14,427
627388,54874,1,Train,2012-04-01 14:48:39.877,1,0,Fort Knox,KY,US,40121,3,7,16.0,1,0,0,7,14,427
1091159,54874,1,Train,2012-04-01 14:48:41.02,1,0,Fort Knox,KY,US,40121,3,7,16.0,1,0,0,7,14,427
551679,54874,1,Train,2012-04-01 14:48:38.533,1,0,Fort Knox,KY,US,40121,3,7,16.0,1,0,0,7,14,427
782216,54874,1,Train,2012-04-01 14:48:41.3,1,0,Fort Knox,KY,US,40121,3,7,16.0,1,0,0,7,14,427
631125,54874,1,Train,2012-04-01 14:48:38.063,1,0,Fort Knox,KY,US,40121,3,7,16.0,1,0,0,7,14,427
95615,54874,1,Train,2012-04-01 14:48:39.027,1,0,Fort Knox,KY,US,40121,3,7,16.0,1,0,0,7,14,427
868069,54874,1,Train,2012-04-01 14:48:39.663,1,0,Fort Knox,KY,US,40121,3,7,16.0,1,0,0,7,14,427
615832,54874,1,Train,2012-04-01 14:48:41.167,1,0,Fort Knox,KY,US,40121,3,7,16.0,1,0,0,7,14,427
579100,54874,1,Train,2012-04-01 14:48:41.923,1,0,Fort Knox,KY,US,40121,3,7,16.0,1,0,0,7,14,427
374307,54874,1,Train,2012-04-01 14:48:41.077,1,0,Fort Knox,KY,US,40121,3,7,16.0,1,0,0,7,14,427
644182,54874,1,Train,2012-04-01 14:48:41.727,1,0,Fort Knox,KY,US,40121,3,7,16.0,1,0,0,7,14,427
334911,54874,1,Train,2012-04-01 14:48:39.477,1,0,Fort Knox,KY,US,40121,3,7,16.0,1,0,0,7,14,427
250240,54874,1,Train,2012-04-01 14:48:38.93,1,0,Fort Knox,KY,US,40121,3,7,16.0,1,0,0,7,14,427
647330,54874,1,Train,2012-04-01 14:48:38.773,1,0,Fort Knox,KY,US,40121,3,7,16.0,1,0,0,7,14,427
26137,54874,1,Train,2012-04-01 14:48:38.847,1,0,Fort Knox,KY,US,40121,3,7,16.0,1,0,0,7,14,427
1051407,54874,1,Train,2012-04-01 14:48:41.217,1,0,Fort Knox,KY,US,40121,3,7,16.0,1,0,0,7,14,427
1100424,54874,1,Train,2012-04-01 14:48:39.88,1,0,Fort Knox,KY,US,40121,3,7,16.0,1,0,0,7,14,427
547245,54938,1,Train,2012-04-02 13:45:23.467,1,0,Columbia,SC,US,29210,4,1,0.0,0,0,0,0,18,540
306547,54940,1,Train,2012-04-06 14:08:01.527,1,0,Taylors,SC,US,29687,4,3,3.0,1,0,0,17,5,167
10954,54988,1,Train,2012-04-03 09:48:33.1,1,0,Chelsea,MA,US,02150,0,4,7.0,0,0,0,2,0,2
564828,54990,1,Train,2012-04-04 23:58:26.857,1,0,Everett,WA,US,98204,0,4,9.0,0,0,0,2,0,2
900013,55018,1,Train,2012-04-02 10:27:40.593,1,0,Kissimmee,FL,US,34741,1,4,33.0,1,0,0,1,4,121
664796,55018,1,Train,2012-04-02 10:23:13.63,1,0,Kissimmee,FL,US,34741,1,4,33.0,1,0,0,1,4,121
431043,55018,1,Train,2012-04-05 11:00:53.147,1,0,Kissimmee,FL,US,34741,1,4,33.0,1,0,0,1,4,121
700366,55072,1,Train,2012-04-09 16:54:56.88,1,0,Lafayette,IN,US,47909,1,2,14.0,1,0,0,1,2,61
758261,55072,1,Train,2012-04-03 19:45:02.1,1,0,Lafayette,IN,US,47909,1,2,14.0,1,0,0,1,2,61
29393,55107,1,Test,2012-04-22 14:08:30.47,1,1,Lafayette,LA,US,70503,1,4,6.0,0,0,0,1,0,1
29380,55107,1,Test,2012-04-22 14:07:16.433,1,1,Lafayette,LA,US,70503,1,4,6.0,0,0,0,1,0,1
779667,55119,1,Train,2012-04-04 09:23:10.11,1,0,Bartlett,IL,US,60103,4,6,18.0,0,0,0,9,10,309
179708,55119,1,Train,2012-04-09 19:45:34.59,1,0,Bartlett,IL,US,60103,4,6,18.0,0,0,0,9,10,309
1081607,55119,1,Train,2012-04-02 23:14:44.427,1,0,Bartlett,IL,US,60103,4,6,18.0,0,0,0,9,10,309
847474,55119,1,Train,2012-04-20 09:35:04.43,1,0,Bartlett,IL,US,60103,4,6,18.0,0,0,0,9,10,309
334637,55153,1,Train,2012-04-15 22:11:49.777,1,0,Lynwood,IL,US,60411,1,3,13.0,0,1,6,9,6,189
530379,55153,1,Train,2012-04-15 22:17:58.98,1,0,Lynwood,IL,US,60411,1,3,13.0,0,1,6,9,6,189
803041,55153,1,Train,2012-04-15 22:15:02.253,1,0,Lynwood,IL,US,60411,1,3,13.0,0,1,6,9,6,189
587556,55153,1,Train,2012-04-05 21:08:28.317,1,0,Lynwood,IL,US,60411,1,3,13.0,0,1,6,9,6,189
522835,55153,1,Train,2012-04-01 02:59:03.12,1,0,Lynwood,IL,US,60411,1,3,13.0,0,1,6,9,6,189
616937,55153,1,Train,2012-04-15 22:25:22.087,1,0,Lynwood,IL,US,60411,1,3,13.0,0,1,6,9,6,189
911255,55153,1,Train,2012-04-01 03:00:35.79,1,0,Lynwood,IL,US,60411,1,3,13.0,0,1,6,9,6,189
64745,55153,1,Train,2012-04-15 22:22:27.15,1,0,Lynwood,IL,US,60411,1,3,13.0,0,1,6,9,6,189
745,55153,1,Train,2012-04-01 02:59:42.587,1,0,Lynwood,IL,US,60411,1,3,13.0,0,1,6,9,6,189
44559,55153,1,Train,2012-04-01 02:57:07.067,1,0,Lynwood,IL,US,60411,1,3,13.0,0,1,6,9,6,189
748649,55153,1,Train,2012-04-01 02:58:26.567,1,0,Lynwood,IL,US,60411,1,3,13.0,0,1,6,9,6,189
49188,55169,1,Train,2012-04-03 23:32:17.22,1,0,Yukon,OK,US,73099,1,2,4.0,1,0,0,1,2,61
902707,55169,1,Train,2012-04-04 00:45:46.047,1,0,Yukon,OK,US,73099,1,2,4.0,1,0,0,1,2,61
1008750,55186,1,Train,2012-04-05 15:19:52.59,1,0,Lebanon,OH,US,45036,3,5,17.0,1,0,0,19,5,169
334630,55192,1,Train,2012-04-09 14:15:11.877,1,0,Holiday,FL,US,34691,1,2,8.0,0,0,0,1,0,1
1090870,55192,1,Train,2012-04-15 04:13:49.423,1,0,Holiday,FL,US,34691,1,2,8.0,0,0,0,1,0,1
718426,55230,1,Train,2012-04-06 13:03:06.033,1,0,Farmington Hills,MI,US,48336,4,8,14.0,0,0,0,29,10,329
152437,55237,1,Train,2012-04-02 23:00:52.637,1,0,Washington,DC,US,20001,4,6,3.0,0,0,0,17,8,257
307162,55237,1,Train,2012-04-02 22:41:34.233,1,0,Washington,DC,US,20001,4,6,3.0,0,0,0,17,8,257
156714,55275,1,Train,2012-04-05 11:28:20.99,1,0,El Dorado Hills,CA,US,95762,0,3,11.0,0,0,0,2,0,2
297041,55275,1,Train,2012-04-05 17:56:49.383,1,0,El Dorado Hills,CA,US,95762,0,3,11.0,0,0,0,2,0,2
1089215,55322,1,Train,2012-04-07 07:17:57.293,1,0,Indianapolis,IN,US,46221,0,5,23.0,0,0,0,2,9,272
731886,55346,1,Train,2012-04-22 13:46:08.713,1,0,Plano,TX,US,75024,4,1,20.0,0,1,40,22,6,202
260177,55346,1,Train,2012-04-04 14:15:31.33,1,0,Plano,TX,US,75024,4,1,20.0,0,1,40,22,6,202
2656,55346,1,Train,2012-04-05 15:20:57.273,1,0,Plano,TX,US,75024,4,1,20.0,0,1,40,22,6,202
1109492,55346,1,Train,2012-04-04 14:13:32.67,1,0,Plano,TX,US,75024,4,1,20.0,0,1,40,22,6,202
780283,55346,1,Train,2012-04-03 14:24:41.273,1,0,Plano,TX,US,75024,4,1,20.0,0,1,40,22,6,202
1011330,55350,1,Train,2012-04-04 15:57:31.407,1,0,Birmingham,AL,US,35214,0,1,0.0,0,0,0,13,15,463
39376,55350,1,Train,2012-04-04 15:57:32.4,1,0,Birmingham,AL,US,35214,0,1,0.0,0,0,0,13,15,463
980913,55350,1,Train,2012-04-04 15:57:28.457,1,0,Birmingham,AL,US,35214,0,1,0.0,0,0,0,13,15,463
1044151,55350,1,Train,2012-04-04 15:57:33.767,1,0,Birmingham,AL,US,35214,0,1,0.0,0,0,0,13,15,463
734100,55350,1,Train,2012-04-04 15:57:29.443,1,0,Birmingham,AL,US,35214,0,1,0.0,0,0,0,13,15,463
748398,55350,1,Train,2012-04-04 15:57:31.117,1,0,Birmingham,AL,US,35214,0,1,0.0,0,0,0,13,15,463
378626,55350,1,Train,2012-04-04 15:57:33.963,1,0,Birmingham,AL,US,35214,0,1,0.0,0,0,0,13,15,463
670558,55350,1,Train,2012-04-04 21:42:48.03,1,0,Birmingham,AL,US,35214,0,1,0.0,0,0,0,13,15,463
552866,55350,1,Train,2012-04-04 15:57:33.253,1,0,Birmingham,AL,US,35214,0,1,0.0,0,0,0,13,15,463
515198,55350,1,Train,2012-04-04 15:57:27.003,1,0,Birmingham,AL,US,35214,0,1,0.0,0,0,0,13,15,463
17227,55350,1,Train,2012-04-04 15:57:32.75,1,0,Birmingham,AL,US,35214,0,1,0.0,0,0,0,13,15,463
573855,55350,1,Train,2012-04-04 15:57:34.36,1,0,Birmingham,AL,US,35214,0,1,0.0,0,0,0,13,15,463
522014,55350,1,Train,2012-04-04 15:57:26.257,1,0,Birmingham,AL,US,35214,0,1,0.0,0,0,0,13,15,463
1020452,55350,1,Train,2012-04-04 15:57:34.167,1,0,Birmingham,AL,US,35214,0,1,0.0,0,0,0,13,15,463
852767,55350,1,Train,2012-04-04 21:45:38.907,1,0,Birmingham,AL,US,35214,0,1,0.0,0,0,0,13,15,463
572756,55350,1,Train,2012-04-04 15:57:34.173,1,0,Birmingham,AL,US,35214,0,1,0.0,0,0,0,13,15,463
573857,55350,1,Train,2012-04-04 15:57:31.787,1,0,Birmingham,AL,US,35214,0,1,0.0,0,0,0,13,15,463
867871,55399,1,Train,2012-04-08 22:13:26.657,1,0,Cincinnati,OH,US,45251,0,4,7.0,0,0,0,29,0,29
11278,55399,1,Train,2012-04-05 22:13:59.707,1,0,Cincinnati,OH,US,45251,0,4,7.0,0,0,0,29,0,29
602801,55399,1,Train,2012-04-05 22:15:25.843,1,0,Cincinnati,OH,US,45251,0,4,7.0,0,0,0,29,0,29
601543,55399,1,Train,2012-04-08 22:11:04.167,1,0,Cincinnati,OH,US,45251,0,4,7.0,0,0,0,29,0,29
335680,55399,1,Train,2012-04-05 22:06:28.813,1,0,Cincinnati,OH,US,45251,0,4,7.0,0,0,0,29,0,29
493899,55399,1,Train,2012-04-08 22:25:39.427,1,0,Cincinnati,OH,US,45251,0,4,7.0,0,0,0,29,0,29
416482,55399,1,Train,2012-04-02 14:31:11.66,1,0,Cincinnati,OH,US,45251,0,4,7.0,0,0,0,29,0,29
904453,55399,1,Train,2012-04-05 22:00:36.493,1,0,Cincinnati,OH,US,45251,0,4,7.0,0,0,0,29,0,29
905363,55399,1,Train,2012-04-02 14:33:24.54,1,0,Cincinnati,OH,US,45251,0,4,7.0,0,0,0,29,0,29
302746,55399,1,Train,2012-04-02 14:36:06.763,1,0,Cincinnati,OH,US,45251,0,4,7.0,0,0,0,29,0,29
156879,55399,1,Train,2012-04-08 22:20:26.607,1,0,Cincinnati,OH,US,45251,0,4,7.0,0,0,0,29,0,29
663750,55399,1,Train,2012-04-08 22:26:52.317,1,0,Cincinnati,OH,US,45251,0,4,7.0,0,0,0,29,0,29
439600,55413,1,Train,2012-04-09 21:51:37.263,1,0,Sanford,FL,US,32773,1,2,7.0,0,0,0,2,0,2
54495,55459,1,Train,2012-04-01 23:37:57.277,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
900328,55459,1,Train,2012-04-01 23:37:53.687,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
750196,55459,1,Train,2012-04-01 23:38:00.12,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
863657,55459,1,Train,2012-04-01 23:38:00.79,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
198972,55459,1,Train,2012-04-01 23:38:00.07,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
158430,55459,1,Train,2012-04-01 23:37:52.907,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
300455,55459,1,Train,2012-04-01 23:38:00.067,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
438,55459,1,Train,2012-04-01 23:38:00.193,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
103197,55459,1,Train,2012-04-01 23:37:59.94,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
300549,55459,1,Train,2012-04-01 23:37:54.063,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
262656,55459,1,Train,2012-04-01 23:37:59.993,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
239630,55459,1,Train,2012-04-01 23:37:57.383,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
672379,55459,1,Train,2012-04-01 23:34:59.197,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
900335,55459,1,Train,2012-04-01 23:37:57.663,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
300453,55459,1,Train,2012-04-01 23:37:59.893,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
753135,55459,1,Train,2012-04-01 23:37:52.347,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
949959,55459,1,Train,2012-04-01 23:37:57.303,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
520611,55459,1,Train,2012-04-01 23:37:58.407,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
408621,55459,1,Train,2012-04-01 23:38:01.19,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
977692,55459,1,Train,2012-04-01 23:37:52.46,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
633060,55459,1,Train,2012-04-01 23:37:57.157,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
181954,55459,1,Train,2012-04-01 23:37:59.15,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
947677,55459,1,Train,2012-04-01 23:37:54.223,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
450,55459,1,Train,2012-04-01 23:37:58.93,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
600506,55459,1,Train,2012-04-01 23:37:57.26,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
600536,55459,1,Train,2012-04-01 23:38:00.493,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
327246,55459,1,Train,2012-04-01 23:37:57.37,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
1059249,55459,1,Train,2012-04-01 23:37:53.757,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
514888,55459,1,Train,2012-04-01 23:37:52.77,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
377596,55459,1,Train,2012-04-01 23:37:53.083,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
1059256,55459,1,Train,2012-04-01 23:37:59.667,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
934396,55459,1,Train,2012-04-01 23:38:01.633,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
1076106,55459,1,Train,2012-04-01 23:38:00.103,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
820353,55459,1,Train,2012-04-01 23:37:58.087,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
300527,55459,1,Train,2012-04-01 23:37:56.45,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
920628,55459,1,Train,2012-04-01 23:37:53.22,1,0,Fort Lauderdale,FL,US,33311,3,3,5.0,0,0,0,23,18,563
